id,purchaseValue
6779,110385.64
6780,-109226.234
6781,11312825.0
6782,-34738.38
6783,-271153.0
6784,16585.242
6785,3586.6382
6786,151757890.0
6787,1765.1322
6788,22120.305
6789,-32111.523
6790,1442.2874
6791,-74690.5
6792,3093.461
6793,25730822.0
6794,-110468.95
6795,-34892.668
6796,24901.01
6797,-466536.88
6798,-147103.14
6799,20192074.0
6800,412369.06
6801,2131.1865
6802,-57901.527
6803,-277047.1
6804,39193724.0
6805,2975578.8
6806,-16610.996
6807,4039.8557
6808,-29198.207
6809,33612730.0
6810,18051466.0
6811,3037.7317
6812,-44196.305
6813,4827302.5
6814,-56779.152
6815,-2830.7532
6816,102219740.0
6817,159838.33
6818,-19756.83
6819,-7836.827
6820,-45366.277
6821,-9.866791
6822,4529226.5
6823,60521516.0
6824,-23578.32
6825,-33210.277
6826,6333.492
6827,-5039.6045
6828,63373148.0
6829,1304681.0
6830,37112090.0
6831,-2914.6033
6832,3544.5137
6833,-5036.9336
6834,2692.158
6835,-23368.22
6836,-5996.3276
6837,74996.05
6838,65057260.0
6839,-42375.59
6840,27191224.0
6841,702052.56
6842,8909.92
6843,-11460.063
6844,1005046.56
6845,1527335.4
6846,4751009.5
6847,-5127.186
6848,29395668.0
6849,-14500.704
6850,35379044.0
6851,-149077.88
6852,86921.79
6853,20887386.0
6854,4062.4963
6855,-172059.08
6856,-70988.805
6857,-7112.9575
6858,100421300.0
6859,9100.087
6860,5404787.0
6861,2559.9204
6862,2043.8337
6863,1814569.1
6864,4980.5083
6865,3158.699
6866,-42982.68
6867,2060.7974
6868,1834.2836
6869,-15563.204
6870,6835348.5
6871,994.0556
6872,2367.412
6873,918100.3
6874,63264.508
6875,23637.484
6876,-12567.149
6877,-35502.254
6878,-41678.332
6879,752856.6
6880,-88990.84
6881,20658934.0
6882,4431.955
6883,1051427.5
6884,42020.055
6885,33805.55
6886,2284.5466
6887,39205.8
6888,33938740.0
6889,-10327.936
6890,-5682.3154
6891,3270.522
6892,1204.7664
6893,4830063.5
6894,-5135.171
6895,43623.242
6896,-109584.484
6897,1179.7585
6898,12831812.0
6899,2599.8442
6900,-5448.166
6901,1285.5325
6902,-68057.625
6903,9039104.0
6904,824075.9
6905,3472.8076
6906,246551.44
6907,-73048.81
6908,4268089.0
6909,-71718.13
6910,1126.5002
6911,24808980.0
6912,3293518.0
6913,18922102.0
6914,74968170.0
6915,22023824.0
6916,2789.5972
6917,2321.017
6918,-2962.7778
6919,1828739.9
6920,22287.338
6921,5725.096
6922,1367.3215
6923,22250.418
6924,6211.3477
6925,125940430.0
6926,12989.176
6927,123043.16
6928,2150.1145
6929,14542882.0
6930,-9952.228
6931,-35660.94
6932,-10073.754
6933,1972.5873
6934,-6852.7983
6935,3320.7598
6936,-211721.48
6937,5928703.0
6938,4544394.5
6939,3553.319
6940,71985840.0
6941,90247210.0
6942,3099.1533
6943,-783.93256
6944,361246.12
6945,5321.6484
6946,36874548.0
6947,524549660.0
6948,1032.8649
6949,164630.3
6950,34393430.0
6951,288.4375
6952,3411.3535
6953,5046597.5
6954,2423.361
6955,59984750.0
6956,-8570.256
6957,-15234.501
6958,-3745.6812
6959,36464456.0
6960,1097842.6
6961,3125.9155
6962,109268504.0
6963,2520.4514
6964,16206832.0
6965,1414.2429
6966,-53954.31
6967,716047.94
6968,222.24794
6969,101102900.0
6970,-4058.4807
6971,3075.6125
6972,-99022.56
6973,5593.9043
6974,177.27896
6975,13102.844
6976,-180026.98
6977,74354180.0
6978,76864900.0
6979,5318109.0
6980,3535.421
6981,54010590.0
6982,-47753.773
6983,1461.539
6984,-4790.3
6985,15956.147
6986,-4623.103
6987,94735970.0
6988,1525864.9
6989,1269992.8
6990,-28859.803
6991,2160.7722
6992,-4245.5254
6993,-5776.1084
6994,3655956.2
6995,114452456.0
6996,190904.6
6997,2474.43
6998,-35786.05
6999,3287154.5
7000,7884289.0
7001,2598.9468
7002,23918508.0
7003,1696519.1
7004,-2431.401
7005,-182.98895
7006,-29574.95
7007,1789768.4
7008,3287.614
7009,29218676.0
7010,14958936.0
7011,1701.9974
7012,128402300.0
7013,4979.8916
7014,615.32776
7015,-12880.102
7016,28523684.0
7017,5728.4907
7018,-829.5981
7019,4628.714
7020,-1183.9772
7021,-5853.0347
7022,7777.652
7023,2047.7943
7024,23583532.0
7025,2750.8225
7026,-23656.494
7027,22097212.0
7028,185676.05
7029,5258.4185
7030,1009312.44
7031,4463.0566
7032,772097.6
7033,7464572.0
7034,4752.141
7035,-44955.496
7036,3694.7612
7037,-7442.0747
7038,2381.3179
7039,15352700.0
7040,1999.1609
7041,3521368.5
7042,-175211.42
7043,-21416.865
7044,6506.068
7045,27262456.0
7046,54863612.0
7047,-21295.334
7048,476.7557
7049,3446.0212
7050,-5474.701
7051,10169557.0
7052,2019.4011
7053,1946.0582
7054,14299467.0
7055,611014.3
7056,-882.15924
7057,-2853.9795
7058,-73231.97
7059,3598.1304
7060,7775983.5
7061,1183.3768
7062,-50088.824
7063,2969565.5
7064,-5951.213
7065,311430.38
7066,-3938.425
7067,2493.8467
7068,1195.2601
7069,391196100.0
7070,-519662.06
7071,4132311.0
7072,30703060.0
7073,69990616.0
7074,2571.2422
7075,-26955.098
7076,-4726.139
7077,-31245.047
7078,3169610.2
7079,1774.3672
7080,-7183.539
7081,-42268.03
7082,23389.752
7083,94776130.0
7084,-12310.25
7085,5938.725
7086,-84971.305
7087,650.4007
7088,45139696.0
7089,8310.561
7090,52662450.0
7091,325771260.0
7092,-38801.18
7093,-20176.045
7094,3118346.2
7095,744586050.0
7096,3499.1973
7097,168300530.0
7098,52430564.0
7099,2796.7214
7100,23687808.0
7101,-8711.9
7102,-18168.791
7103,5162.8604
7104,61241544.0
7105,141348480.0
7106,6713.778
7107,12215838.0
7108,25776470.0
7109,-41731.082
7110,930436.7
7111,18743206.0
7112,4681861.0
7113,225718220.0
7114,2601.534
7115,-6516.906
7116,47931.6
7117,72451.78
7118,120578420.0
7119,25983190.0
7120,4021.6072
7121,-10375.234
7122,77161540.0
7123,70826.32
7124,89568620.0
7125,-29685.076
7126,603.5433
7127,-57345.62
7128,2693.989
7129,2172.333
7130,7996.192
7131,3419.243
7132,162819.27
7133,-39283.543
7134,2631.8823
7135,3784.2012
7136,11433.875
7137,2563.4917
7138,488817.28
7139,1967.8667
7140,4716.002
7141,47488730.0
7142,24302042.0
7143,962.9285
7144,13278973.0
7145,171224.45
7146,17000.635
7147,1434.9791
7148,2694.9546
7149,4026.0947
7150,1221.726
7151,3957.7295
7152,11.403118
7153,2927.4631
7154,3035.79
7155,-17721.127
7156,8511582.0
7157,2884.0632
7158,1149944400.0
7159,112568.07
7160,211370860.0
7161,185973.69
7162,54350210.0
7163,-25608.107
7164,2298.3345
7165,-32.073406
7166,7443.506
7167,-26663.576
7168,-5599.8247
7169,-2049.9963
7170,306.08856
7171,15435326.0
7172,2152.2478
7173,2229.3335
7174,2831.264
7175,3319.2034
7176,1855.3959
7177,-18062.537
7178,1094.4752
7179,4180.714
7180,-17054.88
7181,6926.911
7182,1635.175
7183,-5253.5693
7184,1904.9946
7185,38461932.0
7186,33711196.0
7187,4930.598
7188,-30464.963
7189,-5600.722
7190,94261130.0
7191,6834.804
7192,1919.0671
7193,7904970.0
7194,24169600.0
7195,-16201.591
7196,4329.2314
7197,154571.1
7198,2922173.2
7199,-953.65186
7200,1457001.5
7201,35414236.0
7202,-75006.38
7203,250580530.0
7204,-41247.207
7205,-1250.5891
7206,18334620.0
7207,-1026.4897
7208,13617037.0
7209,76.605415
7210,43964880.0
7211,125739660.0
7212,2278844.2
7213,12373698.0
7214,77514400.0
7215,12924.342
7216,-8517.559
7217,-4054.3794
7218,-25770.107
7219,-55717.84
7220,1552.9504
7221,-21797.297
7222,15116715.0
7223,701.1417
7224,30721338.0
7225,48366924.0
7226,-29035.498
7227,8478006.0
7228,-22894.484
7229,-26751.936
7230,43443580.0
7231,12457851.0
7232,-125307.086
7233,2244.913
7234,14424229.0
7235,3236.3237
7236,5071727.5
7237,21108.205
7238,-7955.2925
7239,870.14166
7240,20684366.0
7241,187711.64
7242,8767481.0
7243,1503403.2
7244,5289.8926
7245,-461140.1
7246,274.05
7247,-12391.075
7248,2841.954
7249,4401.2715
7250,-4849.5454
7251,-27269.502
7252,52478580.0
7253,-37389.242
7254,1231.0581
7255,5269.774
7256,20876634.0
7257,5173.4927
7258,144831.08
7259,90938500.0
7260,6330.0537
7261,20406.432
7262,-18237.674
7263,3170.0356
7264,-970.30194
7265,6648.8057
7266,309306.16
7267,2347.695
7268,-50233.918
7269,-19281.43
7270,-32949.348
7271,16872166.0
7272,-39725.066
7273,277413100.0
7274,-204626.22
7275,-41706.72
7276,9725469.0
7277,4250739.0
7278,28923.883
7279,-4729.176
7280,8295.052
7281,3645.3677
7282,25754382.0
7283,-833.9436
7284,-223953.11
7285,3783.6555
7286,-80783.15
7287,6137856.0
7288,2577.7966
7289,49938164.0
7290,6964864.0
7291,-57875.67
7292,1272.5745
7293,101235030.0
7294,-6076.8804
7295,-26935.11
7296,16605120.0
7297,-189133.55
7298,3150.5183
7299,178922.67
7300,3612604.0
7301,49704156.0
7302,13605174.0
7303,2863.178
7304,-11907.665
7305,5473.244
7306,497284.78
7307,4640.714
7308,79049140.0
7309,64057936.0
7310,2137715.2
7311,6658779.5
7312,-22156.186
7313,11077.386
7314,-59391.082
7315,-37960.94
7316,5060198.0
7317,-363910.06
7318,2418840.8
7319,603874370.0
7320,-55455.26
7321,29145362.0
7322,8886984.0
7323,-14155.449
7324,-108874.02
7325,61039.06
7326,7630.0464
7327,2577.6294
7328,1448.5892
7329,2765.6113
7330,327.98785
7331,-15430.475
7332,12542678.0
7333,6621.8813
7334,-3687.2869
7335,7389.877
7336,2719.008
7337,4550.526
7338,-4384.601
7339,66375148.0
7340,-40985.504
7341,2186.6343
7342,-49221.188
7343,30333930.0
7344,1145.5552
7345,-36577.13
7346,-15965.463
7347,-30990.85
7348,379979.12
7349,130666710.0
7350,2388680.0
7351,16745133.0
7352,-32791.984
7353,6094.32
7354,146296770.0
7355,-188744.88
7356,-48655.25
7357,-37757.574
7358,2577.1335
7359,586669300.0
7360,85404.37
7361,-1186.1569
7362,746.82355
7363,1122.9037
7364,4041.7385
7365,1618.0266
7366,4725151.5
7367,-65242.363
7368,391.75027
7369,2347431.5
7370,2354.8342
7371,27951070.0
7372,15468.558
7373,-8961.606
7374,116493464.0
7375,12838178.0
7376,63637.67
7377,12703908.0
7378,2188.126
7379,9727706.0
7380,-66594.68
7381,-34958.305
7382,121976.56
7383,5302866.0
7384,351683.9
7385,13989408.0
7386,1688.4948
7387,-204657.5
7388,4521.29
7389,207920.5
7390,-2883.8352
7391,31854064.0
7392,-99.67836
7393,-6108.4146
7394,-50685.652
7395,13148.603
7396,4122.7686
7397,-17744.174
7398,5443922.0
7399,31648670.0
7400,41770840.0
7401,-29027.857
7402,-57468.31
7403,-16942.305
7404,10180294.0
7405,1810.5355
7406,46579850.0
7407,-58468.35
7408,55687116.0
7409,12240444.0
7410,-82690.74
7411,-75416.63
7412,1406.6853
7413,2009.8722
7414,9501884.0
7415,-54994.297
7416,-19277.213
7417,6903062.0
7418,-63041.34
7419,-15468.99
7420,13457.115
7421,74013260.0
7422,1900.1559
7423,1584.5159
7424,-25699.584
7425,150475.77
7426,3097.3066
7427,-12449.018
7428,2148.3433
7429,3377258.2
7430,1901.3901
7431,1514.2783
7432,-65402.31
7433,78147896.0
7434,4119718.8
7435,2478.7153
7436,704701000.0
7437,1126.1232
7438,-90963.15
7439,3546.6055
7440,4770.9453
7441,27266012.0
7442,5036372.0
7443,1341654.5
7444,21592330.0
7445,-41565.89
7446,10617.994
7447,38965070.0
7448,4340770.5
7449,177144.81
7450,-338030.6
7451,49474.484
7452,1549.1959
7453,34317500.0
7454,-22741.512
7455,2947.4424
7456,-15753.315
7457,1999002.1
7458,30214028.0
7459,2118.829
7460,21208246.0
7461,-12746.215
7462,-15080.728
7463,-70463.39
7464,-22435.703
7465,-46139.21
7466,13559330.0
7467,-47628.637
7468,-1733593.6
7469,-147120.58
7470,-4622.1206
7471,714490700.0
7472,7328148.5
7473,3591.861
7474,-8443.916
7475,-3357.057
7476,151.96518
7477,22.244698
7478,-953.9289
7479,-16446.254
7480,21972.576
7481,554.2026
7482,31090096.0
7483,156815310.0
7484,39101530.0
7485,2516.0168
7486,43447640.0
7487,-30431.008
7488,73128290.0
7489,-49874.9
7490,2294443.5
7491,-198374.47
7492,3420.8613
7493,-68648.4
7494,1308953.6
7495,464.68808
7496,-30395.688
7497,-6373.8755
7498,61451516.0
7499,212052.67
7500,84513480.0
7501,-50288.723
7502,265371.53
7503,-4736.439
7504,120770.266
7505,7122883.5
7506,5790.733
7507,3115.0164
7508,-81237.805
7509,4710.655
7510,3785229.5
7511,-21730.066
7512,191.71861
7513,1655.0331
7514,1208.0272
7515,4178.057
7516,3585597.8
7517,885709.9
7518,33705784.0
7519,16965880.0
7520,14486831.0
7521,-30653.158
7522,-210052.58
7523,2651.6929
7524,1194832.2
7525,44091636.0
7526,356711070.0
7527,4740.738
7528,-349135.44
7529,-38509.477
7530,-64705.44
7531,20324562.0
7532,38472724.0
7533,2418.8389
7534,1880484.0
7535,1744175.8
7536,1357013.5
7537,5887975.5
7538,21935504.0
7539,2201146.2
7540,-10273.623
7541,-4635.434
7542,3715.2488
7543,-4560.6353
7544,-36179.984
7545,174828.53
7546,674712.06
7547,-96379.13
7548,-100888.016
7549,35352516.0
7550,1562.1372
7551,-2336.4812
7552,4190.177
7553,3544.831
7554,35468360.0
7555,3753.9163
7556,31172160.0
7557,187080.48
7558,10249.131
7559,2903.5854
7560,31862162.0
7561,71510760.0
7562,-20609.176
7563,3070.526
7564,341.44174
7565,-7148.824
7566,-50357.1
7567,-4356.33
7568,2201.171
7569,195750.44
7570,-10881.601
7571,2510.568
7572,27869094.0
7573,-40175.883
7574,6211.9424
7575,-760.54065
7576,1742.7683
7577,-65310.43
7578,50099956.0
7579,2866.9644
7580,6087.093
7581,10506625.0
7582,25887502.0
7583,-41917.7
7584,-79693.49
7585,1518.638
7586,-64262.617
7587,37360.848
7588,-30656.705
7589,59296828.0
7590,9.872299
7591,217736.33
7592,33731176.0
7593,40083316.0
7594,145953.95
7595,-21582.914
7596,-51365.508
7597,-14943.333
7598,11147.553
7599,10030246.0
7600,4937.169
7601,-10442.746
7602,16115072.0
7603,-101156.45
7604,-15709.643
7605,29595.596
7606,8422013.0
7607,-25357.234
7608,40894080.0
7609,25643408.0
7610,1732.8552
7611,-13708.587
7612,29738130.0
7613,2432.3818
7614,-261415.08
7615,-18059.299
7616,32825994.0
7617,75229210.0
7618,5413.7783
7619,154053980.0
7620,22887216.0
7621,-13430.512
7622,-84243.984
7623,23162834.0
7624,-15726.321
7625,2143237.5
7626,220481.9
7627,-14576.921
7628,13320305.0
7629,14868069.0
7630,-1926.9001
7631,-89544.15
7632,648.979
7633,-154689.45
7634,2776.629
7635,471510.16
7636,12258885.0
7637,68530.17
7638,3606.6096
7639,-38017.41
7640,18151744.0
7641,685032800.0
7642,1232095.0
7643,5892.422
7644,3955.793
7645,-15157.812
7646,25606842.0
7647,1227.5968
7648,-19151.373
7649,-122593.445
7650,4037330.8
7651,-7906.5293
7652,34750680.0
7653,1008308.8
7654,-16111.464
7655,67934456.0
7656,23153058.0
7657,11660243.0
7658,2360560.0
7659,12584291.0
7660,1176.0214
7661,-70285.414
7662,-7259.523
7663,-14840.83
7664,379130.03
7665,3164.8726
7666,1766548.1
7667,134099736.0
7668,726065600.0
7669,1618.1538
7670,179407780.0
7671,-97364.15
7672,11547902.0
7673,-246575.6
7674,-170289.81
7675,-23885.145
7676,81070.3
7677,-12885.818
7678,-130340.08
7679,1020678000.0
7680,57975360.0
7681,1618.8878
7682,-21902.672
7683,611770500.0
7684,1314406.0
7685,56065.867
7686,2636.6384
7687,12742314.0
7688,-19591.287
7689,-1622.8888
7690,57044416.0
7691,-90346.71
7692,-997.32294
7693,18918176.0
7694,3366456.0
7695,-66302.05
7696,8354307.0
7697,-40262.914
7698,-26117.885
7699,-100731.7
7700,-26160.125
7701,6492875.0
7702,-113763.58
7703,1063694.5
7704,28823848.0
7705,-18194.373
7706,5671768.5
7707,-3227.9868
7708,4220.111
7709,3131.6104
7710,22740366.0
7711,5493.9854
7712,-46571.473
7713,829.09607
7714,4472.331
7715,-502.85867
7716,-92889.96
7717,122230664.0
7718,28802.535
7719,3357.683
7720,15306016.0
7721,103543820.0
7722,-2146.0906
7723,28883.684
7724,469154240.0
7725,-517.3106
7726,533.73944
7727,80709.78
7728,51563.918
7729,-111232.01
7730,-7497.426
7731,-312374.84
7732,72215.07
7733,659993.56
7734,-435324.97
7735,-59228.633
7736,-60799.97
7737,2684.4424
7738,-25338.814
7739,3128.5127
7740,3595.6482
7741,5396708.0
7742,-114122.16
7743,150902530.0
7744,9538237.0
7745,12174.403
7746,57174948.0
7747,-23773.027
7748,-2275.8298
7749,4506.548
7750,38364230.0
7751,3170.884
7752,2699.0718
7753,-75671.46
7754,-126615.61
7755,5438.9897
7756,-57444.51
7757,-62575.113
7758,13963.543
7759,-1939.1127
7760,-18283.434
7761,2508557.8
7762,500845500.0
7763,-11567.629
7764,1280568.9
7765,-96333.73
7766,-1201.882
7767,39190564.0
7768,-5789.223
7769,2381.511
7770,8104.588
7771,-61750.055
7772,98107.02
7773,-145796.38
7774,984191.0
7775,1553.025
7776,6895.3716
7777,-30093.459
7778,17832250.0
7779,-19956.488
7780,-8285.292
7781,640585.75
7782,27808.21
7783,2817.4746
7784,22040384.0
7785,-35490.45
7786,-148517.94
7787,-7161.431
7788,11498.14
7789,87200010.0
7790,2515.1377
7791,2748.5623
7792,-1380.0447
7793,10182.902
7794,71268.36
7795,-25555.309
7796,5871.5303
7797,-45567.977
7798,3160491.8
7799,68127.92
7800,2158.367
7801,17416922.0
7802,-6318.326
7803,2174.7168
7804,5224.4487
7805,1955.8629
7806,871.52795
7807,4864.866
7808,-78911.49
7809,30917366.0
7810,3719.9963
7811,1459756.0
7812,2761.3164
7813,129627480.0
7814,211284420.0
7815,1102.3705
7816,38683.617
7817,-23590.389
7818,3855.962
7819,-76679.93
7820,-20828.008
7821,68958.58
7822,2697.3608
7823,4818.8228
7824,1752.267
7825,-371.06015
7826,-81545.44
7827,163473440.0
7828,-1324.053
7829,52434.03
7830,11668.0205
7831,-32950.89
7832,46594492.0
7833,-764.0315
7834,-346.1727
7835,-8219.758
7836,-24822.084
7837,2414.857
7838,-4461.841
7839,-20082.057
7840,5688.416
7841,3066.2173
7842,552186.44
7843,138999.61
7844,2743496.0
7845,-63056.324
7846,-94491.234
7847,44105090.0
7848,2141.7002
7849,2385.9932
7850,-3424.9163
7851,2099623.8
7852,1348.4016
7853,-496184.66
7854,4816948000.0
7855,-35989.035
7856,3071.8938
7857,-41520.543
7858,1553.9733
7859,2722.1223
7860,-49629.31
7861,-4177.513
7862,18925694.0
7863,27897638.0
7864,-63456.65
7865,-132732.06
7866,4766.607
7867,-2727.478
7868,5066.1406
7869,1421.0099
7870,-157374.52
7871,-84466.4
7872,2795087.5
7873,9279321.0
7874,-28655.078
7875,43241990.0
7876,19918938.0
7877,1452.6868
7878,22358.912
7879,-38328.047
7880,6451083.0
7881,-21861.586
7882,2657.832
7883,-39137.32
7884,-11262.6
7885,6842.327
7886,133736.92
7887,8518569.0
7888,23685814.0
7889,25215176.0
7890,-8464.595
7891,98834770.0
7892,4219676.0
7893,163358930.0
7894,-33785.746
7895,1732.7985
7896,171333570.0
7897,7405874.5
7898,21424.605
7899,-5983.167
7900,2553209.2
7901,17667108.0
7902,27421868.0
7903,2200.4473
7904,-114030.22
7905,24280094.0
7906,16238.903
7907,51717.258
7908,8354501.5
7909,599021060.0
7910,79879000.0
7911,-172678.17
7912,-18699.033
7913,2881.546
7914,-2441.8633
7915,-35970.715
7916,-13827.313
7917,1457.8416
7918,3757.9885
7919,29257.785
7920,-25266.867
7921,31130400.0
7922,-11627.912
7923,4116.548
7924,-282.5592
7925,1550837.0
7926,-41098.285
7927,5948050.5
7928,31484446.0
7929,27053598.0
7930,13369337.0
7931,5201.4307
7932,1013.6834
7933,-24.316534
7934,203.7361
7935,2640.1096
7936,-8635.853
7937,-56812.03
7938,7210333.0
7939,-72618.21
7940,-49953.39
7941,-75768.91
7942,42717920.0
7943,-5321.881
7944,18608868.0
7945,1058.3687
7946,-54853.32
7947,120837910.0
7948,4609.204
7949,12382515.0
7950,-16298.823
7951,-55265.086
7952,-10693.917
7953,-23277.576
7954,136140670.0
7955,1979.834
7956,16968216.0
7957,2348.1892
7958,1908156.4
7959,1696.1492
7960,1742.5579
7961,-427.2435
7962,-20929.182
7963,30023.957
7964,2489.1362
7965,6072.981
7966,4682759.0
7967,-65475.457
7968,9677579.0
7969,155506260.0
7970,37032416.0
7971,13632579.0
7972,-37612.316
7973,1269.651
7974,534.9791
7975,77227144.0
7976,4500477.0
7977,-64181.293
7978,40898630.0
7979,-24733.924
7980,166513280.0
7981,1603.6791
7982,5034573.5
7983,-125800.58
7984,-17957.107
7985,9182.139
7986,1507.1608
7987,11592579.0
7988,3251.9534
7989,43896784.0
7990,2146.304
7991,1437.012
7992,24791722.0
7993,-4291.592
7994,-194674.12
7995,-4101.339
7996,449930.53
7997,1561312.6
7998,113172730.0
7999,-27010.268
8000,-91.947075
8001,173662.12
8002,20791.48
8003,11028546.0
8004,4047703.8
8005,65141036.0
8006,-1632.8739
8007,314.44852
8008,561088300.0
8009,6930.171
8010,-167224.4
8011,1499.364
8012,342591.34
8013,5246452.0
8014,1122971.1
8015,2200.7808
8016,11632.388
8017,143.99559
8018,44446.703
8019,326840.94
8020,1132.8186
8021,-7208.8647
8022,41476960.0
8023,-2628.9055
8024,1551702.0
8025,1883.4446
8026,-6460.668
8027,-71871.25
8028,2003.8899
8029,386470300.0
8030,2709.6934
8031,625432.0
8032,-61412.34
8033,4665.2676
8034,5927.08
8035,614481.25
8036,4469.027
8037,796.2791
8038,-13454.683
8039,-87251.695
8040,725.9661
8041,-201164.23
8042,111074.58
8043,1565.8945
8044,171739.64
8045,844711.2
8046,-2947.5537
8047,-65753.22
8048,8582.053
8049,-46317.727
8050,2426511.5
8051,76879.48
8052,-4880.836
8053,-61462.95
8054,16354.507
8055,-669.30756
8056,65178900.0
8057,26667464.0
8058,9288697.0
8059,107795680.0
8060,-73244.17
8061,18882474.0
8062,-29263.186
8063,-42953.035
8064,625560.5
8065,6116035.0
8066,-7362.7427
8067,70319.14
8068,24678466.0
8069,8173326.5
8070,3559424.8
8071,-263496.06
8072,7699016.5
8073,-96307.98
8074,3086204.2
8075,-1402.6573
8076,-59520.473
8077,69964640.0
8078,3674.3936
8079,387095100.0
8080,1538.3525
8081,3073260.2
8082,4776.6523
8083,4530.5513
8084,50002.277
8085,6401825.5
8086,-83430.875
8087,761.58167
8088,-15957.47
8089,-4668.8555
8090,-1568294.4
8091,175386560.0
8092,-3873.5122
8093,-3004.9434
8094,36233264.0
8095,52039816.0
8096,68496230.0
8097,-48416.38
8098,49223.15
8099,2674.901
8100,-172524.08
8101,-90399.43
8102,60866590.0
8103,65953148.0
8104,318855460.0
8105,9103.242
8106,-6459.5137
8107,96255540.0
8108,-515.86597
8109,1028352.7
8110,6138.3887
8111,119670.69
8112,96881.47
8113,9040694.0
8114,-157279.08
8115,247673520.0
8116,-46892.715
8117,-46342.04
8118,-82343.23
8119,-83225.88
8120,98745496.0
8121,2105.8328
8122,-58728.67
8123,9410.85
8124,3882.22
8125,64212.24
8126,36003388.0
8127,-16732.705
8128,109485590.0
8129,2355.876
8130,-7373.9736
8131,71805670.0
8132,204655.08
8133,2800.6814
8134,696990.75
8135,17520730.0
8136,-4157.564
8137,7829011.5
8138,-8164.909
8139,3053.7769
8140,40572876.0
8141,3673.059
8142,7699934.5
8143,192035140.0
8144,17264.852
8145,-3267.6763
8146,567267.2
8147,122128410.0
8148,819999.25
8149,29077710.0
8150,5766937.5
8151,-168509.27
8152,2952920.8
8153,-52418.668
8154,172445340.0
8155,-53835.047
8156,1318649.8
8157,-66012.72
8158,374411.56
8159,-981.9437
8160,911.17645
8161,18050.697
8162,20196928.0
8163,4515759.5
8164,2474.0872
8165,9226507.0
8166,132596560.0
8167,4717.842
8168,23365.62
8169,1808.2428
8170,69930616.0
8171,6508.5596
8172,-26696.576
8173,4764931.5
8174,107723300.0
8175,4489111.5
8176,298825.84
8177,-118813.33
8178,-51616.418
8179,1036.141
8180,3839.1536
8181,2289.5894
8182,2755.7417
8183,163834.0
8184,139445170.0
8185,708.212
8186,-69085.305
8187,38585.96
8188,1926.3689
8189,2428.7837
8190,900017.06
8191,569828000.0
8192,-14638.041
8193,228073460.0
8194,-7719.97
8195,275702.22
8196,1156.3257
8197,68217.875
8198,68324550.0
8199,2421334.0
8200,6666.6265
8201,2301.2869
8202,84609180.0
8203,49533.2
8204,-1691.9143
8205,14766100.0
8206,74400530.0
8207,-137565.31
8208,6440818.5
8209,123479620.0
8210,287.77368
8211,15937163.0
8212,-67120.35
8213,50760052.0
8214,71405784.0
8215,399778.34
8216,725.94617
8217,1030349.25
8218,-45103.29
8219,-25066.277
8220,-16490.268
8221,374373630.0
8222,1016.93567
8223,4977.291
8224,17076090.0
8225,968755.56
8226,1769.0819
8227,2539.5266
8228,354.61606
8229,557.5769
8230,-803813.5
8231,4223.1
8232,-52904.625
8233,436449900.0
8234,67630.63
8235,-3755.9653
8236,72530.086
8237,-64318.098
8238,-542956.3
8239,-12699.523
8240,1074.6292
8241,1443.3959
8242,-6213.9004
8243,32601858.0
8244,971.2166
8245,1718.4567
8246,4391.5557
8247,-31648.992
8248,3308.453
8249,-926.41125
8250,47081420.0
8251,41499540.0
8252,-30129.3
8253,5275198.5
8254,629797.1
8255,-27516.406
8256,2349.4097
8257,-84569.836
8258,104314050.0
8259,-3157.5771
8260,171763.66
8261,2795.73
8262,47969548.0
8263,-108291.664
8264,-447.05673
8265,34067430.0
8266,280800320.0
8267,-52208.78
8268,11467.934
8269,3586.9365
8270,-6046.6377
8271,2505.9602
8272,-125542.2
8273,-1233.6879
8274,223566.23
8275,33637270.0
8276,64036036.0
8277,908429.06
8278,196836370.0
8279,51376.934
8280,3040.9236
8281,2884745.0
8282,18556260.0
8283,3240.6792
8284,42678904.0
8285,22181624.0
8286,2929.6453
8287,6203.894
8288,681.0233
8289,-16193.621
8290,86261550.0
8291,3637778.2
8292,-9399.039
8293,7390948.0
8294,2364.395
8295,-286298.28
8296,944.5474
8297,47767.633
8298,11267112.0
8299,1506838.5
8300,13323109.0
8301,128241170.0
8302,6873.328
8303,-87016.47
8304,-42629.285
8305,10835664.0
8306,-5059.965
8307,24685988.0
8308,3038.1677
8309,-1683.8125
8310,2819.0254
8311,2918.4812
8312,1533.1705
8313,-19699.99
8314,185087.67
8315,10841483.0
8316,5554.0337
8317,2361.3208
8318,6567.515
8319,-1483.1302
8320,71591400.0
8321,211115400.0
8322,10695125.0
8323,57212084.0
8324,3393.0679
8325,1876692.9
8326,739532740.0
8327,-12693.849
8328,94538.49
8329,5432.468
8330,-33605.22
8331,11901.224
8332,-3013.8687
8333,-154697.6
8334,18913.47
8335,2864.0996
8336,4065.9521
8337,2627119.8
8338,32066072.0
8339,-16661.133
8340,75435.516
8341,45177880.0
8342,-9459.705
8343,-14544.016
8344,-47161.445
8345,-80931.42
8346,2845145.0
8347,24985790.0
8348,-10744.945
8349,47331440.0
8350,132538570.0
8351,37018380.0
8352,38010.2
8353,656372.5
8354,-18291.79
8355,38439856.0
8356,420966.0
8357,100301600.0
8358,40798316.0
8359,-53844.617
8360,9953301.0
8361,-21351.184
8362,-152656.98
